,tweets_tok,ner_BIO_full,tweets_full_text,ner_BIO_full_text
2253,"['@Robo_Robb', 'I', 'see', 'you', '#FF', ""'"", 'ing', 'me', '.', ':O', '(', 'Also', 'Matt', 'will', 'be', 'saying', 'thanks', 'when', 'he', ""'s"", 'at', 'home', ':P', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@Robo_Robb I see you #FF ' ing me . :O ( Also Matt will be saying thanks when he 's at home :P ),O O O O O O O O O O O O B-person O O O O O O O O O O O
2254,"['Eastern', 'Bloc', '25th', ""b'day"", 'party', 'kicking', 'off', 'now', '!', 'Get', 'your', 'tweets', 'up', ',', 'using', 'the', 'tag', '#botweast']","['B-geo-loc', 'I-geo-loc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Eastern Bloc 25th b'day party kicking off now ! Get your tweets up , using the tag #botweast",B-geo-loc I-geo-loc O O O O O O O O O O O O O O O O
2255,"['@Jsmoothhh', 'it', ""'s"", 'not', 'supposed', 'to', 'rain', 'till', 'Sunday', 'night', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@Jsmoothhh it 's not supposed to rain till Sunday night .,O O O O O O O O O O O
2256,"['RT', '@shanejoneill', ':', 'Another', 'day', 'of', 'allday', 'and', 'night', 'skating', 'starting', 'it', 'out', 'with', 'This', 'vanilla', 'iced', 'latte', 'http://plixi.com/p/45648946']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RT @shanejoneill : Another day of allday and night skating starting it out with This vanilla iced latte http://plixi.com/p/45648946,O O O O O O O O O O O O O O O O O O O
2257,"['@SQicedragon', 'How', 'can', 'I', 'get', 'the', 'updates', '?', 'I', 'created', 'a', 'login', 'for', 'it', 'today', ',', 'will', 'it', 'let', 'me', 'know', 'automatically', 'next', 'time', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","@SQicedragon How can I get the updates ? I created a login for it today , will it let me know automatically next time ?",O O O O O O O O O O O O O O O O O O O O O O O O O
2258,"['@zombie_killer94', 'aaahh', 'sorry', 'i', 'posted', 'the', 'link', 'wrong', ':(', 'basically', 'their', 'record', 'company', 'confirmed', 'the', 'title', '&amp;', 'it', 'comes', 'out', 'nov', '23', 'XD']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@zombie_killer94 aaahh sorry i posted the link wrong :( basically their record company confirmed the title &amp; it comes out nov 23 XD,O O O O O O O O O O O O O O O O O O O O O O O
2259,"['RT', '@BuffSabresGrl63', ':', 'RT', '@LindyRuffsTie', ':', 'RT', '@FakeDarcy', ':', 'No', 'Derek', ',', 'when', 'guys', 'get', 'hurt', ',', '""', 'kissing', 'the', 'boo-boo', '""', 'will', 'not', 'make', 'it', 'better', '.', '#sab', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","RT @BuffSabresGrl63 : RT @LindyRuffsTie : RT @FakeDarcy : No Derek , when guys get hurt , "" kissing the boo-boo "" will not make it better . #sab ...",O O O O O O O O O O B-person O O O O O O O O O O O O O O O O O O O
2260,"[""I'm"", 'pleased', 'to', 'have', 'introduced', '@TheSmokingGunn', 'to', 'twitter', '.', 'May', 'he', 'become', 'as', 'inane', 'as', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-company', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",I'm pleased to have introduced @TheSmokingGunn to twitter . May he become as inane as me .,O O O O O O O B-company O O O O O O O O O
2261,"['RT', '@Desbishop', ':', 'Just', 'about', 'to', 'go', 'on', 'the', 'Late', 'Late', '.', 'After', 'some', 'angel', 'bullshit']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RT @Desbishop : Just about to go on the Late Late . After some angel bullshit,O O O O O O O O O O O O O O O O
2262,"['@bornofosichris', 'ok', ""I'm"", 'gonna', 'fb', 'message', 'you', 'deets', 'when', 'I', 'get', 'a', 'chance', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@bornofosichris ok I'm gonna fb message you deets when I get a chance !,O O O O O O O O O O O O O O
2263,"['Personal', 'Twitter', 'is', 'now', 'ago', '.', 'People', 'can', 'now', 'keep', 'track', 'of', 'me', 'instead', 'of', 'just', 'my', 'films', 'and', 'production', 'company', '.']","['O', 'B-company', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Personal Twitter is now ago . People can now keep track of me instead of just my films and production company .,O B-company O O O O O O O O O O O O O O O O O O O O
2264,"['@aplusk', 'http://www.youtube.com/watch?v=eLMui7zBiXo', 'we', 'beat', 'kilkenny', 'after', 'they', 'beat', 'us', 'for', 'the', 'last', '4', 'years', 'in', 'the', 'hurling', '.', 'Woo', '!!!']","['O', 'O', 'O', 'O', 'B-geo-loc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@aplusk http://www.youtube.com/watch?v=eLMui7zBiXo we beat kilkenny after they beat us for the last 4 years in the hurling . Woo !!!,O O O O B-geo-loc O O O O O O O O O O O O O O O
2265,"['Free', 'Romeo', '&amp;', 'Julliet', 'under', 'the', 'stars', 'tonight', 'thru', 'Sunday', 'in', 'South', 'Park-', 'please', 'retweet', 'please', 'come', '!', 'http://is.gd/ff482']","['O', 'B-other', 'I-other', 'I-other', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo-loc', 'I-geo-loc', 'O', 'O', 'O', 'O', 'O', 'O']",Free Romeo &amp; Julliet under the stars tonight thru Sunday in South Park- please retweet please come ! http://is.gd/ff482,O B-other I-other I-other O O O O O O O B-geo-loc I-geo-loc O O O O O O
2266,"['Jackie', 'joins', 'Twitter', '50', 'years', 'after', 'JFK', 'campaign', '[', 'AP', ':', 'US', 'News', ']', 'http://bzbx.us/uEf', '#50', '#Campaign', 'via', 'buzzbox', '.', 'com']","['B-person', 'O', 'B-company', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jackie joins Twitter 50 years after JFK campaign [ AP : US News ] http://bzbx.us/uEf #50 #Campaign via buzzbox . com,B-person O B-company O O O B-person O O O O O O O O O O O O O O
2267,"['#nowplaying', 'when', 'im', 'gone', 'eminem', ':)']","['O', 'B-other', 'I-other', 'I-other', 'B-person', 'O']",#nowplaying when im gone eminem :),O B-other I-other I-other B-person O
2268,"['The', 'Cheap', 'and', 'Choosy', ':', 'Play', 'All', 'Day', 'Fitted', 'Diaper', 'Review', '&amp;', '$15', 'EcoMom', 'Gif', '...', 'http://t.co/OH9z9zq', 'via', '@blogger']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The Cheap and Choosy : Play All Day Fitted Diaper Review &amp; $15 EcoMom Gif ... http://t.co/OH9z9zq via @blogger,O O O O O O O O O O O O O O O O O O O
2269,"['bahahah', 'i', 'think', ""i'm"", 'over', 'hyper', 'today', 'xD']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",bahahah i think i'm over hyper today xD,O O O O O O O O
2270,"['@nickjonas', 'I', 'just', 'have', 'to', 'say', 'that', 'the', 'photos', 'that', ""I've"", 'seen', 'of', 'you', 'and', 'Elvis', 'on', 'stage', 'yesterday', 'is', 'just', 'about', 'the', 'most', 'adorable', 'thing', 'ever', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@nickjonas I just have to say that the photos that I've seen of you and Elvis on stage yesterday is just about the most adorable thing ever .,O O O O O O O O O O O O O O O B-person O O O O O O O O O O O O
2271,"['For', 'the', 'late', 'Friday', 'p.m.', 'crowd', '{', 'all', '3', 'of', 'you}', '!', 'On', 'the', 'blog', 'today', '...', 'Creative', 'invitation', 'wording', 'for', 'different', 'situations', '!', 'http://ow.ly/2G4Bm']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",For the late Friday p.m. crowd { all 3 of you} ! On the blog today ... Creative invitation wording for different situations ! http://ow.ly/2G4Bm,O O O O O O O O O O O O O O O O O O O O O O O O O
2272,"['@soapsindepthcbs', 'Disagree', ',', 'disagree', ',', 'no', ',', 'no', '.', 'When', 'it', ""'s"", 'a', 'finale', ',', 'you', ""can't"", 'really', 'argue', 'about', 'stories/etc', '.', 'ATWT', 'went', 'out', 'great', '...', 'splendidly', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","@soapsindepthcbs Disagree , disagree , no , no . When it 's a finale , you can't really argue about stories/etc . ATWT went out great ... splendidly .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2273,"['Fellas', ""Don't"", 'just', 'lick', 'the', 'PussyY', ',', 'LOVE', 'IT', '!', 'enjoy', 'it', '.', 'like', 'u', 'just', 'got', 'married', '&amp;', 'the', 'preacher', 'said', 'u', 'may', 'kiss', 'the', 'bride']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Fellas Don't just lick the PussyY , LOVE IT ! enjoy it . like u just got married &amp; the preacher said u may kiss the bride",O O O O O O O O O O O O O O O O O O O O O O O O O O O
2274,"['@Strigy', 'got', 'mine', 'in', 'bbt', 'aintree', 'today', '.', 'Played', 'table', 'tennis', 'on', 'it', 'in', 'store', '!', 'V', 'impressed', '.', 'Did', 'you', 'get', 'analogue', 'controller', '2', '?']","['O', 'O', 'O', 'O', 'O', 'B-geo-loc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@Strigy got mine in bbt aintree today . Played table tennis on it in store ! V impressed . Did you get analogue controller 2 ?,O O O O O B-geo-loc O O O O O O O O O O O O O O O O O O O O
2275,"['RT', '@JeremiahBonds', ':', 'who', 'thinks', 'they', 'deserve', 'a', '#ff', 'follow', 'friday', '?', 'lol', '&lt;', '&lt;', '@Ms_GudBitch', 'Duhhh', 'Lol', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RT @JeremiahBonds : who thinks they deserve a #ff follow friday ? lol &lt; &lt; @Ms_GudBitch Duhhh Lol :),O O O O O O O O O O O O O O O O O O O
2276,"['Very', 'bad', 'day', '.']","['O', 'O', 'O', 'O']",Very bad day .,O O O O
2277,"['Good', 'golly', '.', 'Who', 'left', 'the', 'candy', 'in', 'the', 'lunchroom', '.', 'May', 'set', 'a', 'world', 'record', 'for', 'the', 'most', 'Sour', 'Patch', 'kids', 'eaten', 'by', 'an', 'individual', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O']",Good golly . Who left the candy in the lunchroom . May set a world record for the most Sour Patch kids eaten by an individual !,O O O O O O O O O O O O O O O O O O O B-product I-product I-product O O O O O
2278,"['6', '-', 'close', 'tonight', '.', 'Its', 'gonna', 'be', 'a', 'longg', 'evening', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",6 - close tonight . Its gonna be a longg evening !,O O O O O O O O O O O O
2279,"['Its', 'clear', 'and', '104&amp;#xB0', ';', 'F', '-', 'Humidity', ':', '7&amp;#x25', ';', '25', '-', 'Dew', 'Pnt', ':', '28&amp;#xB0', ';', 'F', '-', 'Wind', ':', 'WNW', 'at', '9mph', '-', 'Rain', 'so', 'far', 'today', ':', '0.00', '-', 'http://cvwx.com', '#wxob']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Its clear and 104&amp;#xB0 ; F - Humidity : 7&amp;#x25 ; 25 - Dew Pnt : 28&amp;#xB0 ; F - Wind : WNW at 9mph - Rain so far today : 0.00 - http://cvwx.com #wxob,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2280,"['Takin', ""'"", 'ur', 'hapiness', 'before', 'mine']","['O', 'O', 'O', 'O', 'O', 'O']",Takin ' ur hapiness before mine,O O O O O O
2281,"['The', '#Forex', 'Revolution', 'http://bit.ly/cLjJPO', 'Jump', 'onboard', 'and', 'earn', '60%', 'commission', 'today', '!', 'Hot', '#Earner', 'http://bit.ly/cL', '...', 'http://sns.ly/Kfl55']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The #Forex Revolution http://bit.ly/cLjJPO Jump onboard and earn 60% commission today ! Hot #Earner http://bit.ly/cL ... http://sns.ly/Kfl55,O O O O O O O O O O O O O O O O O
2282,"['@Mandiiemars', 'she', 'is', 'asleep', 'will', 'do', 'when', 'she', 'wakes', 'up', 'lol', 'i', 'already', 'miss', 'u', ':(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@Mandiiemars she is asleep will do when she wakes up lol i already miss u :(,O O O O O O O O O O O O O O O O
2283,"['Mmmm', 'wings', 'and', 'beer', '.', 'Damn', 'that', 'means', 'extra', 'gym', 'time', '2mar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Mmmm wings and beer . Damn that means extra gym time 2mar,O O O O O O O O O O O O
2284,"['I', 'know', 'u', 'like', 'that', 'turn', 'you', 'into', 'a', 'star', 'I', 'got', 'it', 'like', 'that', 'baby', ""don't"", 'fight', 'it', 'cus', 'when', 'I', 'miss', 'your', 'call', 'I', 'hit', 'u', 'right', 'back']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",I know u like that turn you into a star I got it like that baby don't fight it cus when I miss your call I hit u right back,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2285,"['@jacobvanhorn', ',', 'if', 'our', 'children', 'are', 'dressed', 'in', 'UT', 'gear', 'tomorrow', ',', 'you', 'will', 'be', 'sleeping', 'on', 'the', 'sofa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sportsteam', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","@jacobvanhorn , if our children are dressed in UT gear tomorrow , you will be sleeping on the sofa .",O O O O O O O O B-sportsteam O O O O O O O O O O O
2286,"['Ok', 'yall', 'work', 'day', 'over', 'Damn', 'do', 'I', 'ever', 'sleep', 'Naw', 'fuck', 'dat', 'when', 'I', 'die', ""I'll"", 'sleep', '4ever', 'until', 'than', 'sleep', 'money', ""don't"", '(', 'cont', ')', 'http://tl.gd/63b142']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Ok yall work day over Damn do I ever sleep Naw fuck dat when I die I'll sleep 4ever until than sleep money don't ( cont ) http://tl.gd/63b142,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2287,"['@KaiyhaBADDass', 'for', 'you', '?', 'when', 'I', 'see', 'you', '...', 'seriously', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@KaiyhaBADDass for you ? when I see you ... seriously ...,O O O O O O O O O O O
2288,"['On', 'My', 'Own', 'Time', '-', 'Gym', 'Class', 'Heroes']","['B-other', 'I-other', 'I-other', 'I-other', 'O', 'B-musicartist', 'I-musicartist', 'I-musicartist']",On My Own Time - Gym Class Heroes,B-other I-other I-other I-other O B-musicartist I-musicartist I-musicartist
2289,"['argh', 'my', 'hands', 'are', 'dying', '.', 'i', 'definitely', 'need', 'to', 'take', 'gloves', 'next', 'time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",argh my hands are dying . i definitely need to take gloves next time .,O O O O O O O O O O O O O O O
2290,"['Nothing', 'like', 'a', '3pm', 'Friday', 'meeting', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Nothing like a 3pm Friday meeting !,O O O O O O O
2291,"['I', 'favorited', 'a', 'YouTube', 'video', '--', 'Water', 'by', 'Testing', 'Tomorrow', 'http://youtu.be/htAM7lgcelw?a']","['O', 'O', 'O', 'B-company', 'O', 'O', 'B-other', 'O', 'B-musicartist', 'I-musicartist', 'O']",I favorited a YouTube video -- Water by Testing Tomorrow http://youtu.be/htAM7lgcelw?a,O O O B-company O O B-other O B-musicartist I-musicartist O
2292,"['We', 'are', 'one', 'step', 'closer', 'to', 'our', 'new', 'kitchens', '.', 'We', 'chose', 'a', 'maker', 'and', 'had', 'official', 'measurements', 'taken', 'today', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",We are one step closer to our new kitchens . We chose a maker and had official measurements taken today !,O O O O O O O O O O O O O O O O O O O O O
2293,"['When', 'too', 'much', 'choice', 'is', 'a', 'bad', 'thing', ',', 'Joel', 'on', 'Technology', 'http://bit.ly/9KKobr']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O']","When too much choice is a bad thing , Joel on Technology http://bit.ly/9KKobr",O O O O O O O O O B-person O O O
2294,"['Having', 'some', 'coffee', ',', 'the', 'only', 'way', ""I'll"", 'make', 'it', 'through', 'tonight', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Having some coffee , the only way I'll make it through tonight .",O O O O O O O O O O O O O
2295,"['RT', '@TeenThings', ':', 'I', 'love', 'waking', 'up', 'in', 'the', 'middle', 'of', 'the', 'night', 'knowing', 'i', 'have', 'more', 'time', 'to', 'sleep', '.', '#teenthings', '#comedownwithlove']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RT @TeenThings : I love waking up in the middle of the night knowing i have more time to sleep . #teenthings #comedownwithlove,O O O O O O O O O O O O O O O O O O O O O O O
2296,"['RT', '@Eeenie_Meenie', ':', 'RT', 'if', 'you', 'are', 'happy', 'that', 'today', 'is', 'FRIDAY', '!', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RT @Eeenie_Meenie : RT if you are happy that today is FRIDAY ! :),O O O O O O O O O O O O O O
2297,"['@DanaTennille', 'that', ""'s"", 'wazzup', '.', 'congrats', 'on', 'your', 'win', 'in', 'week', '1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@DanaTennille that 's wazzup . congrats on your win in week 1 .,O O O O O O O O O O O O O
2298,"[""Haven't"", 'tweeted', 'since', 'june', 'wow', '.......................', 'but', 'I', 'did', 'get', 'a', 'facebook', 'so', 'who', 'cares', 'about', 'twitter']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-company', 'O', 'O', 'O', 'O', 'B-company']",Haven't tweeted since june wow ....................... but I did get a facebook so who cares about twitter,O O O O O O O O O O O B-company O O O O B-company
2299,"['Sooo', 'I', 'jus', 'found', 'out', 'that', 'the', 'rising', 'senior', 'class', 'of', 'The', '@Oprah', 'Leadership', 'Academy', 'is', 'comin', 'to', 'my', 'skool', 'nxt', 'Saturday', 'yeeee', '!!!', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Sooo I jus found out that the rising senior class of The @Oprah Leadership Academy is comin to my skool nxt Saturday yeeee !!! :),O O O O O O O O O O O O O O O O O O O O O O O O O
2300,"['@Dazzx', 'I', 'think', 'you', 'may', 'have', 'mentioned', 'it', '.', 'Once', 'or', 'twice', '.', ':)']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@Dazzx I think you may have mentioned it . Once or twice . :),O O O O O O O O O O O O O O
2301,"['i', 'see', 'some', 'ppl', 'celebrating', 'their', 'birthdays', 'like', '2-3', 'times', 'a', 'year', '...', 'WTF', '?!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",i see some ppl celebrating their birthdays like 2-3 times a year ... WTF ?!,O O O O O O O O O O O O O O O
2302,"['Am', 'thinking', 'i', 'may', 'steal', 'this', 'awesome', 'idea', 'from', '@TheFrontBurner', 'http://j.mp/dBTwTr', '.', 'I', 'think', 'it', 'would', 'be', 'awesome', 'in', 'our', 'stairwells', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Am thinking i may steal this awesome idea from @TheFrontBurner http://j.mp/dBTwTr . I think it would be awesome in our stairwells !,O O O O O O O O O O O O O O O O O O O O O O
2303,"['@alealshinn', '@BambingBling', '~~~', '@sunchips', 'this', 'is', 'the', 'second', 'time', 'they', 'have', 'messed', 'up', '....', 'about', 'to', 'give', 'up', 'on', 'them']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",@alealshinn @BambingBling ~~~ @sunchips this is the second time they have messed up .... about to give up on them,O O O O O O O O O O O O O O O O O O O O
2304,"['@KisssMyASS_', 'when', 'ya', 'birthday']","['O', 'O', 'O', 'O']",@KisssMyASS_ when ya birthday,O O O O
2305,"['Working', 'at', 'my', 'old', 'office', 'tomorrow', 'to', 'catch', 'the', 'bookkeeping', 'up', '.', 'Money', 'to', 'do', 'easy', 'stuff', 'when', 'I', 'would', 'just', 'be', 'sitting', 'around', 'anyway', '?', 'Yes', 'plz', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Working at my old office tomorrow to catch the bookkeeping up . Money to do easy stuff when I would just be sitting around anyway ? Yes plz .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
